stmAdaPathLinkID,stmAdaPathLinkType,stmAdaPathLinkLength,stmAdaPathLinkTravelTime,stmAdaPathNodeAID,stmAdaPathNodeBID,stmAdaPathNodeALat,stmAdaPathNodeALon,stmAdaPathNodeBLat,stmAdaPathNodeBLon
271854236,sidewalk,0.246869716,444.3654884,2767961836,2767961843,33.9835282,-84.0836038,33.986815,-84.083326
272205759,sidewalk,0.124509449,224.117009,2771531501,2771531516,33.9720553,-84.1496667,33.9708729,-84.1480813
272447577,crossing,0.021802456,39.24442075,2374478504,2773706562,33.9715814,-84.1869395,33.9718596,-84.1871198
280810274,sidewalk,0.244020974,439.2377538,11308831072,11331308183,33.9582333,-84.2302495,33.9608235,-84.2273888
280810275,crossing,0.013448163,24.20669348,2848539503,2848539505,33.9697428,-84.2212152,33.9699376,-84.2212109
280810276,sidewalk,0.181212013,326.1816233,11329830656,2848539534,33.9738703,-84.2194777,33.9762855,-84.2182322
280810277,crossing,0.026201511,47.16271959,2848539538,2848539539,33.9774804,-84.2174723,33.977638,-84.2178876
280810278,crossing,0.021626597,38.92787372,2848539539,2848539540,33.977638,-84.2178876,33.9779285,-84.2177452
280810279,sidewalk,0.033672738,60.61092824,11331939465,11332048070,33.9769083,-84.2183677,33.976471,-84.2186293
280810281,sidewalk,0.214402236,385.9240252,2848539596,11308812520,33.9875908,-84.2113088,33.9902179,-84.2093572
372478052,crossing,0.005955432,10.71977818,3760363061,3758352405,33.9633495,-84.0690409,33.9633851,-84.0689464
376858624,crossing,0.025049182,45.0885269,3802366392,6074837823,33.9721555,-84.1496674,33.9723691,-84.1493161
395852713,sidewalk,0.01863564,33.54415183,3986521797,3986521801,33.8799012,-84.1559122,33.8799108,-84.1561169
397262599,sidewalk,0.145457187,261.8229372,7421640040,4000728902,33.9806705,-84.0082393,33.9804477,-84.0106493
398065000,sidewalk,0.104528736,188.1517256,4008381310,11356318645,33.9419151,-84.2409705,33.9427872,-84.2395529
398065001,sidewalk,0.020966463,37.7396331,4008381332,4008381335,33.9418443,-84.2388951,33.9419981,-84.238581
398065002,sidewalk,0.024217408,43.59133379,11368840168,4008381345,33.9424587,-84.2379749,33.9421797,-84.2382226
398065003,sidewalk,0.070129474,126.2330537,4008381355,4008381361,33.942975,-84.2392648,33.9436737,-84.2400937
398155090,sidewalk,0.12809954,230.5791725,6122307484,6122312387,33.9638442,-84.0630065,33.9622358,-84.0619383
398155091,sidewalk,0.161775877,291.1965781,4009254353,5680912203,33.9762794,-84.0753959,33.9770045,-84.078058
398155092,sidewalk,0.177217721,318.9918976,4040453082,4009254398,33.9770157,-84.0830537,33.9791316,-84.0846732
398155093,sidewalk,0.165012091,297.0217635,4038590276,4009254429,33.9789213,-84.0850026,33.9769982,-84.0836217
398155094,sidewalk,0.232395887,418.3125975,4039154052,4009254479,33.9717682,-84.08542,33.9748245,-84.0837374
398156026,sidewalk,0.103371348,186.0684269,11363145523,4009261597,33.9764617,-84.0881857,33.9763459,-84.0864172
398156027,crossing,0.018205734,32.77032084,4009261603,4009254441,33.9764262,-84.0862964,33.9764192,-84.0859796
398156028,sidewalk,0.108292106,194.9257901,4009261614,11363145529,33.9767073,-84.0819178,33.9768792,-84.0800538
398156029,crossing,0.023694377,42.64987824,4009254363,4009261621,33.9771907,-84.0794073,33.9768632,-84.0792828
398156030,crossing,0.02076101,37.3698184,4009254361,4009261629,33.9771523,-84.079056,33.9768512,-84.0790483
398156031,sidewalk,0.102363177,184.2537187,4009261635,4009261642,33.9763992,-84.0791635,33.9750661,-84.0784205
398156032,crossing,0.014026735,25.24812321,4009261652,4009261654,33.9738755,-84.0776476,33.9740486,-84.0777761
398413146,sidewalk,0.119922627,215.8607294,4011735428,4011735433,33.9831313,-84.1692882,33.9815916,-84.1683166
398413148,sidewalk,0.066398407,119.5171326,4011735445,4011735451,33.9774457,-84.1642578,33.9768547,-84.1633614
398413149,sidewalk,0.050382561,90.68860983,4011735444,4011735445,33.9779085,-84.1649371,33.9774457,-84.1642578
398413150,sidewalk,0.066464418,119.6359516,6074835848,4011735457,33.9766039,-84.1636819,33.9772834,-84.1644814
398413151,sidewalk,0.12873086,231.7155487,11304733275,4011735485,33.9824516,-84.1691347,33.9841173,-84.170147
398413152,sidewalk,0.050526505,90.94770987,4011735457,4011735458,33.9772834,-84.1644814,33.9777504,-84.1651598
398413154,crossing,0.018346737,33.02412679,4011739091,4011739096,33.9850546,-84.1709721,33.9852989,-84.1708541
398432810,sidewalk,0.05072676,91.30816847,4011911106,4011911107,33.9818668,-84.1563693,33.9813277,-84.1569693
398730517,sidewalk,0.020176317,36.3173699,11305193269,4014760546,33.9717716,-84.1834987,33.9715149,-84.1833301
398733482,sidewalk,0.095048332,171.0869979,4014792243,4014792245,33.9698241,-84.1919595,33.9704553,-84.190491
398733483,sidewalk,0.035974803,64.75464577,11310518677,4014792318,33.9763509,-84.2105559,33.9768464,-84.210753
398733484,crossing,0.026027125,46.84882495,4014792338,2848539577,33.9829861,-84.2137653,33.9832776,-84.2140532
398733485,crossing,0.026538227,47.76880872,4014792342,2848539579,33.9832076,-84.2135856,33.983462,-84.2139318
398733486,sidewalk,0.281554844,506.7987189,4014792350,4014792367,33.9843318,-84.2148977,33.9879454,-84.2170801
398734661,sidewalk,0.003125347,5.625624603,4014797664,4014797665,33.9819885,-84.2124302,33.9819743,-84.2123785
398734669,sidewalk,0.060800674,109.4412129,4014803258,11360952561,33.9607582,-84.2086459,33.9599044,-84.2085245
398734673,sidewalk,0.271974656,489.5543806,4014803300,4014803316,33.9550909,-84.2079742,33.9547648,-84.2033313
399453594,sidewalk,0.17296446,311.3360281,4021965594,4021965598,33.9707055,-84.189128,33.9695259,-84.1917721
399453595,sidewalk,0.155490044,279.8820801,11357258404,4021965645,33.9668342,-84.1972168,33.9656116,-84.1994921
399453596,sidewalk,0.022145333,39.86160029,4014803252,4021965679,33.9612599,-84.2086459,33.9611849,-84.2089678
400808117,sidewalk,0.061388905,110.5000286,4033192649,4033192645,33.9777637,-84.2172762,33.9774133,-84.2163744
400808118,sidewalk,0.032700188,58.86033875,4033192636,11310518687,33.9780039,-84.217177,33.9783881,-84.2168641
400808119,crossing,0.02268139,40.82650114,4033192649,2848539538,33.9777637,-84.2172762,33.9774804,-84.2174723
400808120,sidewalk,0.043378654,78.08157782,4033192655,4033192669,33.9781471,-84.2187282,33.9783664,-84.2194327
400808122,sidewalk,0.410146864,738.2643559,11308671332,4033192688,33.9784269,-84.2196804,33.9787163,-84.2266345
400808123,sidewalk,0.102062189,183.7119396,7365471181,11359519862,33.9762931,-84.2255815,33.9777499,-84.2256007
400814477,sidewalk,0.078220959,140.7977271,4033247129,4033247131,33.9813394,-84.2147505,33.9823244,-84.2140762
400814489,sidewalk,0.039428969,70.97214351,11331939415,4033247160,33.9803715,-84.2151132,33.9801042,-84.214506
400814491,sidewalk,0.057766061,103.97891,4033247161,4033247166,33.9798369,-84.2147538,33.9802264,-84.2156108
400814492,crossing,0.023800823,42.8414813,4033247166,4033247126,33.9802264,-84.2156108,33.9805221,-84.2153968
400814494,crossing,0.025080208,45.14437424,4033247167,4033247173,33.9801933,-84.2156792,33.9803783,-84.2160552
401005060,sidewalk,0.185273844,333.4929191,4485386568,4034835970,33.9474357,-84.2406289,33.9500514,-84.2411248
401005356,sidewalk,0.043987631,79.17773629,4034842607,11329606894,33.9512165,-84.2406122,33.9511292,-84.2413031
401013945,sidewalk,0.05192754,93.46957283,4034917859,11329606919,33.9530493,-84.2418543,33.9523782,-84.2422354
401013946,sidewalk,0.049900511,89.82091892,11332324065,4034918290,33.9514397,-84.2405417,33.9514358,-84.2396778
401013947,crossing,0.030036536,54.06576567,4034918333,4034918336,33.9536138,-84.2339792,33.9535284,-84.2334664
401013948,crossing,0.027362317,49.25217049,4034918331,11331308192,33.953422,-84.2340866,33.9532896,-84.2336377
401013950,sidewalk,0.029427793,52.97002678,11331393052,4034918363,33.9492745,-84.2327229,33.9490352,-84.2323361
401013951,sidewalk,0.089271327,160.688388,4034918384,11419454656,33.9472983,-84.2281008,33.9460936,-84.2286378
401013952,sidewalk,0.085011215,153.0201866,4034918401,4034918419,33.9437161,-84.2298438,33.9438598,-84.2308454
401013953,sidewalk,0.178975681,322.1562259,4034918433,4034918428,33.9485758,-84.230531,33.9501199,-84.2293314
401013954,sidewalk,0.082569027,148.6242495,11369377497,11369377488,33.9480416,-84.2293525,33.9474956,-84.228073
401013955,sidewalk,0.052654837,94.77870647,4034918367,4034918478,33.9492505,-84.2319423,33.9495336,-84.2327869
401014085,sidewalk,0.18562087,334.1175657,11332324062,4034842609,33.9507944,-84.237287,33.9512124,-84.2404177
401029999,crossing,0.029882051,53.78769149,4035054508,2848539156,33.9561316,-84.2326028,33.9558666,-84.232192
401414763,sidewalk,0.094436343,169.9854178,11363386180,11363386192,33.9897194,-84.0790986,33.9883725,-84.0793224
401414764,sidewalk,0.050044891,90.08080428,11363386193,4038448051,33.9882038,-84.0793559,33.9874964,-84.0795454
401414765,sidewalk,0.194612516,350.3025296,4038448074,4038448078,33.9868124,-84.0822092,33.9878296,-84.0853714
401429391,crossing,0.023875909,42.97663693,4038590116,4038590120,33.9862048,-84.0796116,33.986366,-84.0799794
401429392,crossing,0.024880955,44.78571975,4038590120,4038590125,33.986366,-84.0799794,33.986032,-84.0801438
401429393,sidewalk,0.520667605,937.2016896,4038590133,4038590171,33.9857031,-84.0797705,33.979448,-84.0751063
401429395,crossing,0.006467339,11.64121065,4038590175,4038590180,33.9791215,-84.0749831,33.9790416,-84.0750421
401429396,crossing,0.024894235,44.80962284,4038590125,4038590183,33.986032,-84.0801438,33.9858305,-84.0797842
401429397,sidewalk,0.071646611,128.9639004,4038590133,4038590192,33.9857031,-84.0797705,33.9848085,-84.0803454
401429398,sidewalk,0.040005328,72.00959059,4038590199,4038590207,33.9846935,-84.0804391,33.9842684,-84.0808658
401429399,crossing,0.025600763,46.0813726,4038590210,4038590213,33.9840691,-84.0811723,33.9843499,-84.0814606
401429401,sidewalk,0.113566831,204.4202949,4038590219,4038590126,33.9846024,-84.0811777,33.9859959,-84.0802495
401429402,sidewalk,0.079861265,143.7502769,4038590268,4038590273,33.9801508,-84.0858507,33.9791304,-84.0852301
401430348,crossing,0.021566559,38.81980704,4038590273,4038606539,33.9791304,-84.0852301,33.979326,-84.0849379
401430349,crossing,0.02008681,36.15625801,4038590276,4038606542,33.9789213,-84.0850026,33.9791374,-84.0847689
401430350,sidewalk,0.199506511,359.1117191,4038606558,9606493373,33.9806334,-84.0854891,33.9831772,-84.0839839
401431896,sidewalk,0.019971371,35.94846692,4038623503,4038623508,33.9879416,-84.0794067,33.9879426,-84.0797026
401433554,sidewalk,0.083507506,150.3135116,11263247601,11263247599,33.9912233,-84.084934,33.9902253,-84.0856625
401435354,sidewalk,0.100165459,180.2978269,4038681692,4038658334,33.9906233,-84.0867936,33.9893572,-84.0876168
401435355,sidewalk,0.016169821,29.10567817,4038658318,4038658347,33.9904074,-84.0860966,33.9904608,-84.0863462
401435356,sidewalk,0.112093681,201.7686266,11263289222,4038658350,33.9916559,-84.085826,33.9905666,-84.0859965
401435357,crossing,0.017681335,31.82640365,4038658363,4038658369,33.9917637,-84.0862872,33.9920184,-84.0862502
401438082,crossing,0.021314681,38.36642568,4038658358,4038681692,33.9908894,-84.086619,33.9906233,-84.0867936
401438084,sidewalk,0.012664979,22.79696137,4038658350,4038681711,33.9905666,-84.0859965,33.9906821,-84.0859839
401438086,sidewalk,0.286628598,515.9314773,4038681715,4038681729,33.9917874,-84.0866854,33.9957801,-84.0875651
401438089,crossing,0.017151051,30.87189264,4038681737,4038681740,33.9973858,-84.0876044,33.9976168,-84.087495
401438091,sidewalk,0.103834708,186.9024739,6124294566,11263064985,33.9988286,-84.0861197,33.9976086,-84.0871154
401438094,sidewalk,0.162693486,292.8482741,4038681763,4038681789,33.9896822,-84.0880232,33.9913596,-84.0899652
401438097,crossing,0.023649178,42.56852053,4038681768,4038681771,33.9895841,-84.0880145,33.9893374,-84.0877286
401438099,crossing,0.021680851,39.02553181,4567849988,4038681853,33.9913734,-84.0905703,33.9911406,-84.0903164
401438101,crossing,0.022530058,40.55410452,4038681776,4038681781,33.9892063,-84.0882644,33.9890194,-84.0879425
401438103,crossing,0.025144575,45.26023498,4038681781,4038681771,33.9890194,-84.0879425,33.9893374,-84.0877286
401438107,crossing,0.027456666,49.42199839,4038681768,4038681848,33.9895841,-84.0880145,33.9892503,-84.0882752
401438109,crossing,0.007167095,12.90077184,4038681790,11580960250,33.9914554,-84.0900179,33.9915311,-84.0901035
401438111,sidewalk,0.140939877,253.6917792,4038681882,4038681892,33.9957009,-84.0918212,33.9937231,-84.0916116
401441825,sidewalk,0.095610266,172.0984784,4038709214,11263289224,33.9959772,-84.0920013,33.9950126,-84.0931517
401444649,sidewalk,0.006659405,11.98692838,4038709234,4038737191,33.9937944,-84.093485,33.9938233,-84.0935957
401444650,sidewalk,0.109114344,196.4058195,4038737200,4038737212,33.9961251,-84.0915497,33.9974768,-84.092382
401444651,crossing,0.023888306,42.99895042,4038681882,4038737197,33.9957009,-84.0918212,33.9959151,-84.0914954
401444671,sidewalk,0.199274296,358.6937321,6781605217,11630118423,33.9876991,-84.0914944,33.9895963,-84.0932386
401444672,crossing,0.009611239,17.30023056,4038737421,4038737423,33.9921303,-84.0930697,33.9922627,-84.0930171
401444682,sidewalk,0.035607656,64.09378015,4038737504,4038737510,33.9925593,-84.0937981,33.9928572,-84.0933767
401447819,crossing,0.005965509,10.73791674,4038772644,8680712179,33.9931187,-84.093387,33.9931302,-84.093284
401447820,sidewalk,0.011067843,19.92211747,4038772649,4038772650,33.9929608,-84.0932537,33.9930917,-84.093142
401459370,sidewalk,0.203824943,366.884897,4038868384,4038869303,33.9879289,-84.0887009,33.9854652,-84.0890284
401459371,sidewalk,0.248072653,446.5307748,4038869349,4038869365,33.9834465,-84.0930379,33.9798789,-84.092925
401459372,sidewalk,0.258395116,465.1112084,11263224983,4038869421,33.9858481,-84.1001641,33.9893497,-84.0999082
401459374,sidewalk,0.123538157,222.3686827,4038869440,4038869455,33.9881904,-84.1007135,33.9864583,-84.1005888
401459376,sidewalk,0.086318055,155.3724992,4038869461,4038869471,33.9861702,-84.1005214,33.9849701,-84.1001966
401459378,crossing,0.010715529,19.287953,4038869471,4038869392,33.9849701,-84.1001966,33.9849465,-84.1000124
401459380,crossing,0.018439337,33.19080679,4038869392,4038869474,33.9849465,-84.1000124,33.9846804,-84.1000186
401459382,sidewalk,0.137163718,246.894693,4038869491,4040484100,33.9831685,-84.096417,33.9841242,-84.0984277
401459384,sidewalk,0.125011129,225.0200324,4038869507,4038869530,33.9804109,-84.0969689,33.9788308,-84.0965438
401459386,sidewalk,0.096992703,174.5868654,4038869547,4038869556,33.9781072,-84.0962112,33.9778466,-84.0945661
401459388,crossing,0.021520435,38.73678227,4038869543,4038869561,33.978085,-84.096564,33.9777786,-84.0966359
401459389,crossing,0.017347665,31.22579704,4038869564,4038869546,33.9778105,-84.09635,33.9780587,-84.0962998
401459391,sidewalk,0.168616401,303.5095214,4038869715,4038869703,33.9803894,-84.0967676,33.9827249,-84.0962017
401459392,crossing,0.013080911,23.54564048,4038869495,4038869703,33.9828075,-84.0964067,33.9827249,-84.0962017
401459393,crossing,0.01174677,21.14418629,4038869508,4038869715,33.9803702,-84.0969709,33.9803894,-84.0967676
401487652,sidewalk,0.011062891,19.91320391,4039107178,4039107181,33.9725669,-84.0872098,33.9726007,-84.0870337
401487653,sidewalk,0.068109193,122.5965468,4039107182,4039107297,33.9739591,-84.0878975,33.9745892,-84.0873297
401487655,crossing,0.024530247,44.15444492,4009254330,4039107300,33.9757527,-84.0739901,33.9761074,-84.0740257
401487656,crossing,0.024105091,43.38916321,4039107310,4009254330,33.9757849,-84.0735723,33.9757527,-84.0739901
401490089,crossing,0.014506594,26.11186889,4039107326,4039117884,33.9754383,-84.0689101,33.9753748,-84.0686693
401490090,sidewalk,0.356654577,641.9782379,4039122506,4039122524,33.9746889,-84.0645811,33.9738764,-84.0586314
401490092,sidewalk,0.200265197,360.4773538,4039122558,4039122566,33.9741306,-84.0584521,33.9750099,-84.0617153
401490103,crossing,0.019724175,35.50351553,4039122629,4039122566,33.9750035,-84.0620584,33.9750099,-84.0617153
401490321,sidewalk,0.052762408,94.9723353,4039122888,4039127719,33.9751518,-84.0661422,33.9752826,-84.0670368
401490322,crossing,0.010165393,18.29770753,4039123989,4039123991,33.9750889,-84.0661117,33.9750595,-84.0659386
401490798,sidewalk,0.058156176,104.6811177,4039127740,11369811091,33.9761119,-84.0712,33.9761388,-84.0722112
401490799,crossing,0.013406721,24.13209728,4039127730,4039127740,33.9760946,-84.0709675,33.9761119,-84.0712
401491777,crossing,0.014572482,26.23046704,4039134037,4039134040,33.9780143,-84.0654957,33.9782154,-84.0654428
401493535,sidewalk,0.025332453,45.59841571,4009254323,4039152008,33.9764539,-84.0775425,33.9761836,-84.0777813
401493536,sidewalk,0.017945309,32.30155651,4039152009,4039152010,33.9768022,-84.0787391,33.9766368,-84.0789805
401493540,crossing,0.018684794,33.63262842,4039152043,4039152051,33.9786702,-84.0803572,33.978437,-84.0804825
401493880,sidewalk,0.089692051,161.4456909,4039154055,4039154064,33.9714675,-84.0856376,33.9714871,-84.0871382
401493881,crossing,0.017766842,31.98031521,4009254465,4039154064,33.9717436,-84.0871671,33.9714871,-84.0871382
401493882,sidewalk,0.106031083,190.8559499,4039154055,11363386196,33.9714675,-84.0856376,33.9699684,-84.0859174
401494421,sidewalk,0.141632301,254.9381427,11363386199,4039158249,33.967439,-84.0853734,33.9654212,-84.0855147
401494422,sidewalk,0.271622737,488.920926,4039158260,4039158276,33.9631123,-84.0893734,33.9613549,-84.0935364
401494423,sidewalk,0.093101728,167.58311,4039158259,4039158260,33.9638346,-84.0880033,33.9631123,-84.0893734
401495024,sidewalk,0.071578234,128.8408212,4039164499,11363386203,33.9617949,-84.0936051,33.9619103,-84.0923808
401495025,sidewalk,0.225860969,406.549745,11363386200,4039154084,33.965501,-84.0858879,33.9686985,-84.0858972
401495026,sidewalk,0.098130265,176.6344772,4039164516,4039164517,33.9631682,-84.0897797,33.9639358,-84.0883404
401495134,sidewalk,0.120959845,217.7277209,4039164499,4039173149,33.9617949,-84.0936051,33.9634341,-84.094183
401495136,sidewalk,0.134120565,241.4170175,4039165678,4040456630,33.9617285,-84.0940625,33.9610437,-84.0962034
401495137,sidewalk,0.133580147,240.4442654,4040456622,4039165675,33.9607892,-84.0962212,33.961266,-84.0940088
401495138,crossing,0.016107741,28.99393462,4039165676,4039164495,33.9613732,-84.0939131,33.9614109,-84.0936363
401495139,crossing,0.02033317,36.59970626,4039165679,4039165676,33.9616652,-84.0939595,33.9613732,-84.0939131
401495140,crossing,0.017325034,31.18506061,4039165679,4039164498,33.9616652,-84.0939595,33.9617057,-84.0936618
401495569,crossing,0.019290817,34.72346977,4039173145,4039173148,33.9633342,-84.0945829,33.9634845,-84.0942998
401495570,crossing,0.021401192,38.52214499,4039173145,4039173151,33.9633342,-84.0945829,33.9636201,-84.0947283
401495571,sidewalk,0.014004802,25.20864338,4039173156,4039173159,33.9636221,-84.0943617,33.9637875,-84.0944901
401495572,sidewalk,0.061505429,110.7097719,4039173154,4039173160,33.9638203,-84.0947831,33.964641,-84.0952039
401495573,sidewalk,0.061928289,111.4709211,4039173159,4039173162,33.9637875,-84.0944901,33.9646123,-84.0949181
401495574,sidewalk,0.104743725,188.5387058,4039173175,4039173179,33.9654718,-84.0952249,33.966822,-84.096012
401495575,sidewalk,0.04049779,72.89602121,4039173160,4039173168,33.964641,-84.0952039,33.9651572,-84.0955165
401495576,sidewalk,0.031962182,57.53192704,4039173180,4040463145,33.9679045,-84.0965216,33.9683389,-84.0966846
401495577,sidewalk,0.080135989,144.2447806,4039173179,4039173180,33.966822,-84.096012,33.9679045,-84.0965216
401598107,sidewalk,0.007005363,12.60965339,4038590213,4040053805,33.9843499,-84.0814606,33.9844456,-84.081496
401598108,sidewalk,0.080176297,144.317334,4040053806,2767961843,33.9867643,-84.0820604,33.986815,-84.083326
401598455,sidewalk,0.16355126,294.3922682,4040059253,4040059226,33.985736,-84.0888557,33.9876088,-84.089024
401598456,crossing,0.028843875,51.91897499,4038868384,4040059226,33.9879289,-84.0887009,33.9876088,-84.089024
401598458,sidewalk,0.103398155,186.1166788,4040059268,4040059277,33.9868646,-84.0908298,33.9857712,-84.0920377
401598461,crossing,0.025144407,45.25993347,4040059240,4040059277,33.9856538,-84.0916253,33.9857712,-84.0920377
401598464,crossing,0.027651614,49.77290515,4040059240,4040059281,33.9856538,-84.0916253,33.9853123,-84.091877
401602278,sidewalk,0.147251991,265.0535836,11363006849,4038869347,33.9855932,-84.092279,33.9836016,-84.0930467
401602284,sidewalk,0.184025478,331.2458603,4040092309,4040092323,33.9790672,-84.0927568,33.9801583,-84.0901909
401606073,crossing,0.02178689,39.21640156,4040120405,4040120412,33.9936134,-84.0751401,33.993872,-84.0753573
401606074,crossing,0.02138556,38.49400776,4038448024,4040120415,33.9939627,-84.0751492,33.9936686,-84.0750308
401611597,sidewalk,0.073699245,132.6586414,4040196497,11552955536,33.9766588,-84.090854,33.9769696,-84.0920644
401611598,sidewalk,0.046127058,83.02870492,4040196512,4040196517,33.9771803,-84.0932681,33.9765713,-84.0935024
401611599,crossing,0.018599656,33.4793799,4040196532,4040196535,33.9776822,-84.0935667,33.977623,-84.0932512
401611600,sidewalk,0.091264462,164.2760308,4040196543,4040196549,33.9770183,-84.0937295,33.9757075,-84.0938829
401611601,sidewalk,0.099799816,179.639669,11265482344,4040196556,33.9773943,-84.0922625,33.9770847,-84.0905653
401611602,crossing,0.025211872,45.38136893,4040196556,4040196494,33.9770847,-84.0905653,33.9767235,-84.0906261
401611603,sidewalk,0.041848881,75.32798554,4040196535,11263275342,33.977623,-84.0932512,33.9781964,-84.0930518
401611604,sidewalk,0.02611632,47.0093768,4040196530,4038869559,33.9776475,-84.093648,33.9777204,-84.094093
401611605,sidewalk,0.08600824,154.8148327,4040196570,4040196578,33.9756912,-84.0932005,33.9767107,-84.0926417
401629959,sidewalk,0.120447152,216.8048742,4038681715,4040403734,33.9917874,-84.0866854,33.9902129,-84.0875363
401632878,crossing,0.028414858,51.14674351,4040426828,4040412558,33.9982291,-84.093457,33.9984052,-84.0930096
401632879,crossing,0.027155452,48.87981369,4040426846,4040426849,33.9982115,-84.0928683,33.9979787,-84.0932498
401632880,sidewalk,0.058105718,104.590292,4040426849,4040426856,33.9979787,-84.0932498,33.9976158,-84.0941387
401633300,crossing,0.006316225,11.36920528,4038448074,4040053807,33.9868124,-84.0822092,33.9867689,-84.0821132
401634298,sidewalk,0.049380331,88.8845949,4040438279,4040438283,33.9966599,-84.0966352,33.9962549,-84.0973324
401634299,crossing,0.023262642,41.872755,4040438279,4040426840,33.9966599,-84.0966352,33.9968292,-84.0963056
401635809,sidewalk,0.024001696,43.2030529,4040453041,4009261607,33.9762635,-84.0831329,33.9766103,-84.0831424
401635811,sidewalk,0.008381914,15.08744454,4040453043,4040453046,33.9766963,-84.0821859,33.976588,-84.0821635
401635813,sidewalk,0.011760322,21.16858015,4009261614,4040453050,33.9767073,-84.0819178,33.9765717,-84.0818907
401635815,sidewalk,0.079772372,143.5902691,4040453051,4040453057,33.9761017,-84.0831269,33.9749614,-84.0833343
401635817,sidewalk,0.229761401,413.5705226,4040453065,4039158222,33.974725,-84.0834331,33.9716886,-84.0850829
401635818,crossing,0.018834093,33.90136773,4009254479,4040453065,33.9748245,-84.0837374,33.974725,-84.0834331
401635821,crossing,0.023574068,42.43332205,4040453078,4040453082,33.9766758,-84.083017,33.9770157,-84.0830537
401635822,crossing,0.033252129,59.85383234,4009254429,4040453082,33.9769982,-84.0836217,33.9770157,-84.0830537
401636657,crossing,0.018121394,32.61850848,4040463110,4039173174,33.9652845,-84.0955808,33.9653662,-84.0952815
401636658,sidewalk,0.095396476,171.7136567,4040463113,4040463119,33.9653336,-84.0957684,33.9666314,-84.0962571
401636663,sidewalk,0.084155042,151.4790749,4040463119,4040463120,33.9666314,-84.0962571,33.9677736,-84.0967754
401636665,sidewalk,0.123852843,222.9351167,4040463134,4040463143,33.9694603,-84.0977799,33.9684164,-84.0995027
401636670,sidewalk,0.096775988,174.196778,4040463151,4040465989,33.9685822,-84.0966709,33.9698115,-84.0974121
401636674,sidewalk,0.022497755,40.49595893,4040465997,4040465999,33.9705028,-84.098283,33.9707942,-84.0984596
401636676,crossing,0.023501186,42.30213529,4040465989,4040465991,33.9698115,-84.0974121,33.9700612,-84.0976905
401636679,crossing,0.022933703,41.28066474,4040465994,4040463186,33.9698483,-84.0980107,33.9696148,-84.0977274
401637638,sidewalk,0.133555797,240.4004342,4040483897,4040483907,33.9718817,-84.0988176,33.9735249,-84.0999597
401637639,sidewalk,0.062405259,112.3294659,4040483908,11263174176,33.9771359,-84.0999585,33.9780117,-84.0997215
401637640,sidewalk,0.194027916,349.250248,4040483942,4040484135,33.9821072,-84.1006931,33.9795795,-84.1019052
401637642,sidewalk,0.252279113,454.1024028,4040483985,4040484100,33.9808332,-84.099717,33.9841242,-84.0984277
401637643,sidewalk,0.269538459,485.1692255,4038869474,4040483983,33.9846804,-84.1000186,33.9810056,-84.0997625
401637644,sidewalk,0.095496436,171.8935846,4040483985,11263229349,33.9808332,-84.099717,33.9794509,-84.099725
401637647,crossing,0.012242301,22.03614179,4040484139,4040484146,33.9791674,-84.1022734,33.9789966,-84.1023308
401637648,sidewalk,0.180283498,324.5102961,4040484222,4040484214,33.9789314,-84.1109501,33.9787402,-84.1078482
401638077,sidewalk,0.077981746,140.3671425,4040485573,11265521031,33.9786575,-84.1114058,33.9775544,-84.1114154
401638078,sidewalk,0.182413358,328.3440439,4040486394,11265521036,33.9785823,-84.1109394,33.9759998,-84.1114906
401638079,sidewalk,0.085490349,153.8826275,4040485586,11263192459,33.9789914,-84.1112192,33.9794242,-84.1125961
401638080,crossing,0.017044425,30.67996512,4040486390,4040485586,33.9787468,-84.1112606,33.9789914,-84.1112192
401638081,crossing,0.014322649,25.78076901,4040486390,4040486393,33.9787468,-84.1112606,33.9786994,-84.1110192
401638082,sidewalk,0.368496302,663.2933434,11265557723,11263178111,33.9784994,-84.1075832,33.9781559,-84.1011785
401639219,sidewalk,0.009361999,16.85159884,4040498728,4040483912,33.9774041,-84.0996756,33.9774215,-84.0998338
401639220,sidewalk,0.010040342,18.07261555,4040498731,4040498734,33.9775213,-84.0996527,33.9775775,-84.099803
401639228,sidewalk,0.011939038,21.49026856,4040483919,4040498765,33.9780405,-84.0993923,33.9778985,-84.0993151
401639229,sidewalk,0.011308456,20.35522012,4040498766,4040498768,33.9779038,-84.0991686,33.978025,-84.0990535
401639230,sidewalk,0.060404927,108.7288689,4038869565,4040498780,33.9777564,-84.0963065,33.9772434,-84.0960184
401639231,sidewalk,0.021730933,39.11567983,4038869568,4040498785,33.9777384,-84.0958284,33.9774552,-84.095959
401639232,sidewalk,0.036822081,66.27974624,4040498772,4040498787,33.9773781,-84.0964896,33.9768642,-84.0966579
408343914,crossing,0.003891037,7.00386728,4102968690,4102968691,33.9103776,-84.2856361,33.9104285,-84.2856654
408343916,crossing,0.006886928,12.39646981,4102968712,4102968714,33.910122,-84.2846873,33.9100307,-84.2846386
408343917,crossing,0.005474712,9.85448204,4102968716,4102968718,33.9096191,-84.2838782,33.9095487,-84.2838353
408343918,crossing,0.017256945,31.06250054,4102968719,4102968720,33.9090279,-84.2832885,33.9088628,-84.2830627
408343919,crossing,0.012236264,22.02527594,4102968721,4102968722,33.9075082,-84.281556,33.9073732,-84.2814179
